date,FF Europe | Reference,FF Europe | Enhanced Value,FF Europe | Momentum,FF Japan | Reference,FF Japan | Enhanced Value,FF Japan | Momentum,FF Asia-Pacific | Reference,FF Asia-Pacific | Enhanced Value,FF Asia-Pacific | Momentum
2024-03-31,0.036899999999999995,0.05295,0.03560000000000001,0.0329,0.0557,0.03955,0.0141,0.01325,0.0274
2024-04-30,-0.0205,-0.0020499999999999997,-0.02195,-0.055400000000000005,-0.044050000000000006,-0.07395,-0.005600000000000001,0.01395,-0.02305
2024-05-31,0.054099999999999995,0.06755,0.07064999999999999,0.0094,0.02605,0.0146,0.034300000000000004,0.03005,0.04605
2024-06-30,-0.028699999999999996,-0.0465,-0.0254,-0.006500000000000001,-0.009449999999999998,-0.0003500000000000005,-0.006700000000000001,-0.0137,0.0029999999999999996
2024-07-31,0.0195,0.038849999999999996,0.026350000000000002,0.0665,0.072,0.0456,0.0114,0.0104,0.009150000000000002
2024-08-31,0.0345,0.01735,0.025799999999999997,0.00029999999999999905,-0.02945,-0.0078,0.037599999999999995,0.03005,0.0321
2024-09-30,0.008799999999999999,0.01325,0.00365,0.0033,0.00575,0.0051,0.07600000000000001,0.0717,0.0591
2024-10-31,-0.0562,-0.048100000000000004,-0.0548,-0.0387,-0.0393,-0.04655,-0.0502,-0.0182,-0.026500000000000003
2024-11-30,-0.019799999999999998,-0.02175,-0.011300000000000001,0.0083,0.0347,0.022899999999999997,0.0171,-0.01285,0.0395
2024-12-31,-0.020499999999999997,-0.0048000000000000004,-0.014350000000000002,-0.008199999999999999,-0.008400000000000001,-0.01435,-0.0432,-0.00495,-0.03835
2025-01-31,0.062,0.05245,0.049300000000000004,0.0124,0.02295,0.010100000000000001,0.023799999999999995,0.00115,0.04045
2025-02-28,0.030100000000000002,0.045700000000000005,0.0271,-0.0073,0.01715,-0.01065,-0.006599999999999999,0.010750000000000001,0.0121
2025-03-31,0.0019000000000000002,0.0318,0.0165,0.0064,0.03025,0.01845,-0.0099,0.0245,0.007149999999999999
2025-04-30,0.0432,0.04795,0.06315,0.0572,0.02255,0.05775,0.0315,0.006,0.0352
2025-05-31,0.0528,0.06675,0.06280000000000001,0.040499999999999994,0.04455,0.0474,0.0556,0.04515,0.06765
2025-06-30,0.030600000000000002,0.04615,0.04345,0.0204,0.0128,0.03365,0.0429,0.07075,0.0581
2025-07-31,-0.022500000000000003,-0.00655,-0.0063999999999999994,-0.016900000000000002,0.0127,-0.019,0.022299999999999997,0.0629,0.030199999999999998
2025-08-31,0.0346,0.04055,0.029400000000000003,0.0716,0.09405,0.07300000000000001,0.0499,0.047200000000000006,0.08365
2025-09-30,0.0155,0.01395,0.029750000000000002,0.021800000000000003,0.0218,0.0213,0.010700000000000001,0.03,0.042600000000000006
2025-10-31,0.008,-0.0008999999999999998,-0.00785,0.0187,-0.0327,0.008199999999999999,-0.0014000000000000002,0.0044,-0.01695
2025-11-30,0.0102,0.02055,0.0068000000000000005,0.00010000000000000026,0.050249999999999996,-0.00015000000000000083,-0.0097,0.009049999999999999,-0.02195
2025-12-31,0.039099999999999996,0.05765,0.0548,0.0074,0.026000000000000002,-0.005350000000000001,0.0162,0.010799999999999999,0.03765
2026-01-31,0.0359,0.0569,0.07055,0.05910000000000001,0.08085,0.0799,0.06620000000000001,0.1032,0.08675
2026-02-28,0.0335,0.0245,0.021750000000000002,0.0925,0.10844999999999999,0.1232,0.045899999999999996,0.04875,0.04965
2026-03-31,-0.09010000000000001,-0.07625,-0.08595,-0.1169,-0.1149,-0.14505,-0.0843,-0.0784,-0.11635000000000001
2026-04-30,0.06770000000000001,0.07669999999999999,0.10164999999999999,0.083,0.051000000000000004,0.1573,0.055,0.0599,0.09595000000000001
2026-05-31,0.0342,0.0305,0.04215,0.049600000000000005,0.033350000000000005,0.04345,0.0068000000000000005,-0.0059,0.0129
